새주소,지번주소,좌표정보,좌표정보2,테마코드,콘텐츠_코드,언어셋,콘텐츠_명,시도명,구명,동명,산지여부,주_번지,부_번지,기타주소,전화번호,상세정보_값_1,상세정보_값_2,상세정보_값_3,상세정보_값_4,상세정보_값_5,상세정보_값_6,상세정보_값_7,상세정보_값_8,상세정보_값_9,상세정보_값_10,상세정보_값_11,상세정보_값_12,상세정보_값_13,상세정보_값_14,상세정보_값_15,상세정보_값_16,상세정보_값_17,상세정보_값_18,상세정보_값_19,상세정보_값_20,상세정보_이름_1,상세정보_이름_2,상세정보_이름_3,상세정보_이름_4,상세정보_이름_5,상세정보_이름_6,상세정보_이름_7,상세정보_이름_8,상세정보_이름_9,상세정보_이름_10,상세정보_이름_11,상세정보_이름_12,상세정보_이름_13,상세정보_이름_14,상세정보_이름_15,상세정보_이름_16,상세정보_이름_17,상세정보_이름_18,상세정보_이름_19,상세정보_이름_20,좌표데이터,좌표_타입,선_두께,테마_선_색상,키워드,등록일,수정일
경인로 662,구로구 신도림동 692,126.888880318,37.50858272,100115,ID000220,KOR,디큐브씨어터(디큐브아트센터),,구로구,,,,,,02-2211-3000,공연장,11246,755,1242,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
시흥대로73길 70,금천구 시흥동 1020,126.895,37.457,100115,ID000221,KOR,금나래아트홀,,금천구,,,,,,02-2627-2981,공연장,755,317,566,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
독산로54길 188 금천,금천구 독산4동 371-2,126.907248708,37.470135139,100115,ID000222,KOR,구민문화체육센터,,금천구,,,,,,02-861-1313,공연장,561,50,300,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
독산로54길 188 금천,금천구 독산4동 371-2,126.907248708,37.470135139,100115,ID000223,KOR,금천문화회관,,금천구,,,,,,02-861-1313,공연장,335,83,129,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,4,#0000FF,,03/03/2017,03/03/2017
두산로 71,금천구 독산동 295-10,126.8956899,37.470589945,100115,ID000224,KOR,레미어린이극장(금천),,금천구,,,,,,032-507-5961,공연장,429.8,97,194,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
여의공원로 13,영등포구 여의도동 18,126.916364743,37.525358664,100115,ID000225,KOR,KBS홀,,영등포구,,,,,,02-781-1000,공연장,10890,1950,1714,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
신길로 39,영등포구 대림동 909-2,126.908050917,37.496456348,100115,ID000226,KOR,썬프라자아트홀,,영등포구,,,,,,02-833-3100,공연장,230,17,170,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
여의공원로 101,영등포구 여의도동 12,126.924894344,37.529247481,100115,ID000227,KOR,영산아트홀,,영등포구,,,,,,02-761-1587,공연장,2330,146,621,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
63로 50,영등포구 여의동 60,126.940056575,37.519831036,100115,ID000228,KOR,63아트홀,,영등포구,,,,,,02-789-5663,공연장,1727.58,120.5,451,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
국회대로 596,영등포구 당산동3가 3,126.900125253,37.526180966,100115,ID000229,KOR,영등포아트홀,,영등포구,,,,,,02-2670-4020,공연장,768,127,526,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
영중로 15 타임스퀘어,영등포구 영등포동4가 442,126.903324451,37.517073259,100115,ID000230,KOR,CGV아트홀,,영등포구,,,,,,02-2068-7886,공연장,1074.08,300,513,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
국회대로 535,영등포구 당산동4가 93-1,126.895108647,37.5294177,100115,ID000231,KOR,틴아트홀,,영등포구,,,,,,02-2639-1877,공연장,710,59,130,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,4,#0000FF,,03/03/2017,03/03/2017
여의동로 252,영등포구 여의도동 86,126.942990366,37.522288664,100115,ID000232,KOR,아리수 아트홀,,영등포구,,,,,,1544-9488,공연장,396,52.3,320,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,4,#0000FF,,03/03/2017,03/03/2017
신림로3길 35,관악구 대학동 209-1,126.944786929,37.467508793,100115,ID000234,KOR,관악문화관ㆍ도서관  공연장,,관악구,,,,,,02-887-6890,공연장,3705,322.35,698,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
바우뫼로37길 45,서초구 양재1동 20-4,127.038389284,37.480472973,100115,ID000235,KOR,영산양재홀,,서초구,,,,,,02-571-7689,공연장,343,44,201,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
남부순환로 2364,서초구 서초3동 700,127.015227578,37.481084445,100115,ID000236,KOR,국립국악원  예악당,,서초구,,,,,,02-580-3333,공연장,3777,1140.7,734,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
남부순환로 2364,서초구 서초3동 700,127.015227578,37.481084445,100115,ID000237,KOR,국립국악원  우면당,,서초구,,,,,,02-580-3333,공연장,1310,252.7,348,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
명달로 104,서초구 서초3동 1515-3,127.00453244,37.486413536,100115,ID000238,KOR,모차르트콘서트홀,,서초구,,,,,,02-3472-8222,공연장,1270.48,48.8,201,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
남부순환로 2364,서초구 서초동 700,127.015227578,37.481084445,100115,ID000239,KOR,예술의전당  리사이트홀,,서초구,,,,,,02-580-1300,공연장,280,109,375,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
남부순환로 2406 예술의전당,서초구 서초동 700,127.015,37.481,100115,ID000240,KOR,예술의전당  오페라극장,,서초구,,,,,,02-580-1300,공연장,2556,1875,2340,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
남부순환로 2406 예술의전당,서초구 서초동 700,127.015,37.481,100115,ID000241,KOR,예술의전당  자유소극장,,서초구,,,,,,02-580-1300,공연장,521,198,300,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
남부순환로 2364,서초구 서초동 700,127.009,37.478,100115,ID000242,KOR,예술의전당  콘서트홀,,서초구,,,,,,02-580-1300,공연장,2434,890,2596,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
남부순환로 2364,서초구 서초동 700,127.015227579,37.481084445,100115,ID000243,KOR,예술의전당  토월극장,,서초구,,,,,,02-580-1300,공연장,1073,999,1004,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
남부순환로 2364,서초구 서초동 700,127.015227579,37.481084445,100115,ID000244,KOR,예술의전당 음악당 IBK챔버홀,,서초구,,,,,,02-580-1300,공연장,1278,108,600,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
